,Negative,Neutral,Positive
"Ed ha ragione, ha fottutamente ragione.",0.919476330280304,0.06078847125172615,0.01973523385822773
"Ma sono troppo orgogliosa per dargli ragione, per dargliela vinta anche stavolta.",0.0001229101326316595,0.003669429337605834,0.996207594871521
«E da quando ti preoccupi per me?» tiro via il mio polso dalla sua presa mentre lo guardo negli occhi.,0.0015797415981069207,0.995576024055481,0.0028442456386983395
"«Perché non voglio averti sulla coscienza, cazzo.» dice frustrato, passandosi una mano tra i capelli.",0.9617223739624023,0.037970103323459625,0.00030743840034119785
Faccio una risata nervosa e torno a guardarlo.,0.011125879362225533,0.4368188977241516,0.5520551800727844
"«Va bene, verrò con te.",0.00026409325073473155,0.8086869716644287,0.19104896485805511
Ma solo perché almeno ti levi dai piedi.»,0.0009552078554406762,0.9947303533554077,0.00431445287540555
"Mi incammino verso la macchina con lui ancora dietro, aspetto che la apra prima di entrare.",0.00480611389502883,0.9778997898101807,0.01729406602680683
Mette in moto ed esce dal parcheggio del locale.,0.0018257886404171586,0.9876857995986938,0.010488422587513924
"Il tragitto prosegue in un silenzio tombale, ed averlo vicino non aiuta molto.",0.9366884231567383,0.06257530301809311,0.0007362882606685162
Devo smorzare quest‘aria forzata.,0.23753251135349274,0.7526339888572693,0.009833497926592827
«Perché insisti così tanto a portarmi a casa?,0.0005077269161120057,0.9983887672424316,0.0011035099159926176
Ora i miei genitori pensano che stiamo insieme.,0.0007040387718006968,0.6153982281684875,0.38389766216278076
» dico incrociando le braccia al petto.,0.000320693536195904,0.9884781241416931,0.01120116375386715
"Okay, forse la seconda parte non l‘avrei dovuta dire.",0.16431038081645966,0.8001101613044739,0.03557939454913139
Dopo una sua risata risponde.,0.000873379351105541,0.9427497386932373,0.056376878172159195
"«Te l‘ho già detto, biondina.",0.0004477440088521689,0.9979650974273682,0.0015870960196480155
Non voglio averti sulla coscienza e non ci sarò sempre io a salvarti dalle grinfie dei cattivi.» dice assumendo una strana vocina.,0.18862932920455933,0.6140276193618774,0.19734299182891846
Lo guardo storto mentre continua a guidare.,0.764015793800354,0.23510845005512238,0.0008757478790357709
«Non ho bisogno ne di te ne di nessuno.,0.0026589413173496723,0.6508303284645081,0.34651076793670654
So benissimo cavarmela da sola.» dico passando una mano sulle braccia.,0.00016952105215750635,0.014055651612579823,0.9857748746871948
Dopo tutta la pioggia che è caduta l‘aria è diventata più fredda.,0.7242926359176636,0.24638381600379944,0.029323602095246315
E io sono uscita senza un giacchetto.,0.06498207896947861,0.8722847700119019,0.0627332404255867
I finestrini aperti non aiutano molto.,0.9320712089538574,0.06643307954072952,0.001495824777521193
"«Hai freddo?» chiede, guardandomi per un secondo.",0.0011865587439388037,0.9971380233764648,0.0016754157841205597
"«No.» «Prendi la felpa nera nei sedili posteriori.» afferma, come se mi stesse leggendo nella mente.",0.010517391376197338,0.9889842867851257,0.0004983728285878897
«Non ho freddo.» ripeto brusca.,0.01004804763942957,0.9865491986274719,0.0034028415102511644
«Prendila.» ribatte con il mio stesso tono.,0.0015342205297201872,0.994213879108429,0.0042519220151007175
"Mi piego verso i sedili posteriori e afferro la sua felpa, che sa di lui.",0.0012972046388313174,0.9529546499252319,0.04574812576174736
"Non la indosso, la appoggio a me come se fosse una coperta.",0.0031152747105807066,0.40626901388168335,0.5906156897544861
«Puoi infilarla.» ridacchia.,0.005784894339740276,0.9921419620513916,0.0020731177646666765
Pensa che non sappia come si fa?«Non indosso qualcosa che può aver toccato la pelle di Ronnie.» dico schifata.,0.9634589552879333,0.03634587675333023,0.00019508600234985352
«Nessuno mette le mie felpe.,0.02937290072441101,0.9699105620384216,0.00071648572338745
Non lo lascio fare a nessuna ragazza.,0.06615832448005676,0.9035642147064209,0.03027741052210331
Quindi indossala e basta.» afferma serio.,0.0008770435233600438,0.6148039698600769,0.3843189775943756
"Faccio ciò che mi dice, perché sinceramente non mi interessa chi l‘ha indossata e cosa pensa di me.",0.010119641199707985,0.9745514988899231,0.015328886918723583
"Ho freddo, mi ha dato una felpa, la infilo.",0.08407586812973022,0.8477016687393188,0.06822255998849869
È inutile farsi tante paranoie.,0.02235664427280426,0.26198992133140564,0.7156534790992737
«Sei buffa.» ride guardandomi.,0.0017786337994039059,0.12514203786849976,0.8730792999267578
«Ha ha ha.» rispondo sarcastica.,0.0025198275689035654,0.9944029450416565,0.00307719549164176
La sua felpa mi sta enorme.,0.0008602735470049083,0.020327875390648842,0.9788118004798889
Scompaio letteralmente.,0.05335478484630585,0.9281203746795654,0.018524909391999245
Nel frattempo siamo arrivati a casa.,0.0004901805659756064,0.9832118153572083,0.0162979569286108
"Scende dalla macchina insieme a me e si appoggia a quest‘ultima, come lo scorso sabato.",0.0009040076402015984,0.8071249127388,0.1919710487127304
"«Beh, allora...",0.0004363078624010086,0.9982459545135498,0.0013177668442949653
"grazie del passaggio.» dico, sfilando la felpa.",0.0006680228398181498,0.1837233453989029,0.8156086206436157
"«Puoi tenerla, me la porterai un altro giorno.» dice facendo spallucce.",0.0012450466165319085,0.9414952993392944,0.05725967884063721
"La lascio cadere nuovamente sui fianchi - o meglio, lungo le cosce - e lo guardo.",0.002686336636543274,0.8624287247657776,0.1348849982023239
"Lo guardo e mi chiedo ""Cosa farà ora?",0.0007220387342385948,0.9986096620559692,0.000668321386910975
Dove andrà?,0.0003992017882410437,0.9976420998573303,0.0019586372654885054
"Sta davvero scappando da qualcuno?""",0.0038815164007246494,0.9955567717552185,0.0005617269780486822
"Quindi senza pensarci due volte, anzi, senza pensarci direttamente, gli chiedo«Vuoi entrare?»",0.0015334234340116382,0.9973616003990173,0.0011050075991079211
Mi sto schiaffeggiando mentalmente per la proposta appena fatta.,0.7266488075256348,0.22789539396762848,0.045455802232027054
Cinque minuti fa non stavamo litigando?,0.0017297795275226235,0.9942558407783508,0.004014433361589909
C‘è da dire che questo ragazzo mi fa perdere la ragione.,0.9822851419448853,0.016671396791934967,0.0010434897849336267
"«Domanda allettante, biondina.» dice guardandomi malizioso.",0.04226042330265045,0.954002320766449,0.0037372715305536985
"«Va bene, farò finta di sopportarti.»",0.0011654890840873122,0.9966866374015808,0.0021479406859725714
Si avvicina a me con le mani nelle tasche mentre mi guarda dall‘alto.,0.0005598488496616483,0.9383133053779602,0.06112683191895485
"Ancora titubante e incredula del fatto che abbia accettato, distolgo lo sguardo dal suo e apro la porta di casa.",0.05097499489784241,0.6388001441955566,0.31022486090660095
«I tuoi genitori sono spesso a lavoro?» mi chiede dopo un sospiro.,0.0005367380217649043,0.998314619064331,0.0011486788280308247
Alzo la testa per incontrare nuovamente il suo sguardo illuminato dalla luna.,0.00044721856829710305,0.6368098855018616,0.36274293065071106
«Sì.» «Ti sei trasferita qui per questo?» continua.,0.0004022383945994079,0.9980103373527527,0.0015874835662543774
"No, Caleb.",0.002324290107935667,0.9969838261604309,0.0006917871651239693
"Non scavare nel mio passato, non aprire una ferita ancora aperta.",0.019626246765255928,0.875891923904419,0.10448180884122849
Annuisco con la testa.,0.0012685260735452175,0.9916667342185974,0.007064651232212782
"«Perché i tuoi genitori sono persone violente?» chiedo, passando l‘attenzione su di lui.",0.0015515898121520877,0.9980223178863525,0.000426213227910921
«Mio padre lo è.» dice accarezzandomi la guancia con il pollice.,0.0007572746253572404,0.9895443320274353,0.009698348119854927
E non credo possa esistere gesto più dolce di questo.,0.0007595013594254851,0.0024115804117172956,0.9968288540840149
"Un filo di tristezza si fa spazio nei suoi occhi, rendendoli più scuri di quanto già lo siano.",0.9498596787452698,0.046699922531843185,0.0034403244499117136
È lui a continuare.,0.0005987997865304351,0.8411986827850342,0.15820257365703583
«La menava.,0.00745102996006608,0.9917672276496887,0.0007817504811100662
Tante volte.,0.0027758816722780466,0.9837456941604614,0.013478375971317291
"Io ero piccolo e non capivo bene, ma ricordo perfettamente i suoi singhiozzi.»",0.0007203404093161225,0.16367198526859283,0.8356075882911682
Una donna.,0.0003981352783739567,0.9979720711708069,0.0016297100810334086
La sorella?,0.0004647210880648345,0.9964967370033264,0.0030386040452867746
La madre?,0.0004918574704788625,0.9970265030860901,0.002481714589521289
"Rimango in silenzio, ad ascoltarlo, apprezzando il fatto che si stia confidando con me come io l‘ho appena fatto con lui.",0.00016304741438943893,0.030813196673989296,0.9690237641334534
"«Non ti dirò ""Mi dispiace"", ma si vede che soffri.» affermo per poi tornare ad appoggiare la testa sul suo petto e spezzare il contatto visivo con lui.",0.5642040371894836,0.43508467078208923,0.000711306172888726
«Anche tu stai soffrendo.» ribatte dopo un pò.,0.11960028856992722,0.8787468671798706,0.0016527752159163356
"La nostra conversazione finisce lì, con lui che mi accarezza dolcemente i capelli ed io che vengo cullata dai battiti del suo cuore.",0.00032581077539362013,0.30428197979927063,0.6953921914100647
- La mattina seguente mi sveglio sopra un torace scolpito che si abbassa e si alza lentamente.,0.016327572986483574,0.9626431465148926,0.021029237657785416
I raggi del sole appena sorti in cielo pizzicano i miei occhi chiari.,0.001146602677181363,0.2559119462966919,0.7429414987564087
"Poi realizzo di essere sopra a Caleb e, in pochi secondi, tutti i momenti di ieri sera riaffiorano la mia mente.",0.00866509135812521,0.5062755346298218,0.4850594103336334
Il suo braccio mi cinge la vita e con grande fatica mi alzo cercando di non svegliarlo.,0.06672702729701996,0.6394608020782471,0.29381218552589417
Non posso credere di aver dormito con lui.,0.20639216899871826,0.15071789920330048,0.6428899168968201
"Mi dirigo in cucina e preparo due caffè, in modo che quando il moro si sveglia lo trova pronto.",0.0007518248166888952,0.9654460549354553,0.03380222246050835
Salgo al piano superiore a vado a fare una doccia senza lavare i capelli.,0.008230877108871937,0.8626531362533569,0.1291159838438034
"Lavo i denti, mi vesto, spazzolo la mia chioma bionda e preparo la cartella per il giorno d‘oggi.",0.0020334606524556875,0.6084282398223877,0.38953837752342224
"Ringrazio il cielo per avermi fatta svegliare presto, cosa avrei detto ai miei genitori se avessi fatto ritardo?",0.0004915019380860031,0.11310022324323654,0.886408269405365
"Quando torno di sotto, trovo Caleb in piedi che si stropiccia un occhio.",0.009012478403747082,0.9869720339775085,0.004015532322227955
"«Vestiti, per favore.» dico girandomi di scatto.",0.0007355061825364828,0.9965241551399231,0.002740326337516308
«Abbiamo scopato?» «Cosa?,0.0014495918294414878,0.998017430305481,0.0005330084240995347
No!» urlo imbarazzata.,0.9799307584762573,0.019237225875258446,0.000831947079859674
«Non ho mai dormito con una ragazza senza averci prima scopato.,0.03479759022593498,0.5132860541343689,0.4519164264202118
"Anzi, credo di non aver mai dormito con una ragazza.» ridacchia tra sè.",0.06608856469392776,0.6990927457809448,0.23481875658035278
Vorrei tirargli lo zaino per l‘imbarazzo che mi sta mettendo.,0.9905774593353271,0.007425254210829735,0.0019972568843513727
"«Puoi anche non coprirti, ieri sera non ti dispiaceva dormire sul mio petto.» afferma avvicinandosi.",0.004504792857915163,0.9704673290252686,0.025027813389897346
«Bevi il tuo benedetto caffè e usa il bagno.,0.0002543723094277084,0.34051159024238586,0.6592340469360352
"Ti ho lasciato degli asciugamani puliti.» mi allontano di qualche passo, urtando una mensola.",0.07547501474618912,0.9030275940895081,0.02149735949933529
«Devo passare a casa.,0.0003514541604090482,0.9983633160591125,0.001285229460336268
Ho bisogno di vestiti puliti.» si dirige in cucina e comincia a bere il suo caffè.,0.0016516962787136436,0.8925325274467468,0.10581570863723755
"Dopo aver infilato la maglietta e le scarpe, afferra le chiavi della macchina e si piazza davanti alla porta.",0.005705348215997219,0.9687684774398804,0.02552609331905842
«Andiamo?»,0.0002372160815866664,0.9978026747703552,0.0019601278472691774
Usciamo di casa e salgo in macchina.,0.0005884534912183881,0.9959036707878113,0.0035078562796115875
Sto ancora metabolizzando quanto accaduto.,0.004623050801455975,0.7348023653030396,0.2605745792388916
"Arriviamo a quella che intuisco sia la sua dimora, entra lasciandomi sola nel vialetto.",0.00134746462572366,0.9863213896751404,0.012331169098615646
È una bella casa.,0.00016031642735470086,0.001744791748933494,0.9980948567390442
"Una villetta a due piani, moderna all‘apparenza, enormi vetrate ed un immenso giardino.",0.0029184564482420683,0.43257811665534973,0.5645034313201904
Ci si può perdere qui dentro.,0.052870769053697586,0.9147861003875732,0.03234313428401947
"Intuisco che la sua famiglia abbia un sacco di soldi, ma a vedere Caleb non si direbbe.",0.11848292499780655,0.8547503352165222,0.026766696944832802
"Okay, la Tesla è una macchina costosa, ma non lo facevo un figlio di papà.",0.9729645848274231,0.026460684835910797,0.000574675970710814
Ma chi può dire che sia veramente così?,0.0009401200222782791,0.9960552453994751,0.003004553494974971
Mi ha parlato due volte della sua figura paterna e di come ne parla non mi sembra siano in buoni rapporti.,0.9824244379997253,0.016777394339442253,0.0007981586386449635
I miei pensieri vengono interrotti dalla sua figura che si avvicina con passo felpato verso la macchina.,0.0028917924501001835,0.9900400042533875,0.0070682093501091
Ora ha con sè la cartella.,0.018297627568244934,0.9687482118606567,0.012954174540936947
Appena sale in macchina posso dire che ha fatto una doccia e si è cambiato i vestiti.,0.001532804686576128,0.07333040237426758,0.9251368641853333
Dopo una mezz‘oretta buona ho dovuto chiudere la chiamata perché avevo da studiare.,0.408043771982193,0.541763424873352,0.050192780792713165
I miei genitori sono appena tornati a casa e sono entrambi molto stanchi.,0.9902328252792358,0.009521976113319397,0.00024520838633179665
"Mi hanno appena riferito che, comunque, è andato tutto bene.",0.00036697465111501515,0.003815148724243045,0.9958178400993347
"Dopo aver chiacchierato un pò con loro, torno in camera e metto la musica.",0.0006066503119654953,0.9741041660308838,0.025289257988333702
Ho intenzione di sistemare questa stanza.,0.01608002744615078,0.9738368391990662,0.010083166882395744
Alla fine decido di afferrare la valigia di Manhattan ed aprirla.,0.008505105972290039,0.9862093329429626,0.0052854521200060844
La polvere cominciava già a coprirla.,0.0787653997540474,0.8669910430908203,0.054243557155132294
Dopo aver fatto un sospiro la apro e prendo lo stretto necessario prima di scoppiare in lacrime.,0.0050021326169371605,0.6653872132301331,0.3296106457710266
"Afferro delle cornici, il resto dei trucchi e dei libri, poi la richiudo e la butto nell‘armadio.",0.858037531375885,0.12835843861103058,0.013604074716567993
"Sento un groppo in gola, il cuore pulsare nel petto, le mani tremare.",0.7542872428894043,0.22878630459308624,0.016926439478993416
Afferro la bottiglia d‘acqua al mio fianco e faccio un lungo sorso per darmi una calmata.,0.005907504353672266,0.9211499691009521,0.07294250279664993
Non posso cedere.,0.4363960325717926,0.5577465891838074,0.005857390351593494
Con estrema cura posiziono tutti gli oggetti sulle mensole.,0.002288958290591836,0.5153359770774841,0.48237499594688416
Almeno ora la camera sembra normale.,0.0013375533744692802,0.027066826820373535,0.9715956449508667
"Qualcuno bussa alla porta, e dal tocco intuisco sia la mamma.",0.000567181792575866,0.9455410838127136,0.053891684859991074
"«Avanti.» «Tesoro, c‘era questa di sotto.",0.0007269263733178377,0.9947022795677185,0.004570817109197378
Sei stata con qualcuno ieri?» mi chiede mia madre.,0.0005362266674637794,0.998448371887207,0.0010154175106436014
La felpa di Caleb.,0.0012956493301317096,0.9975276589393616,0.0011766718234866858
L‘ho lasciata di sotto senza pensare al fatto che i miei genitori avessero potuto vederla.,0.23647058010101318,0.7512807846069336,0.01224858220666647
«No.,0.002924972213804722,0.9963335990905762,0.0007413738057948649
Un mio amico mi ha accompagnata a casa e l‘ho invitato a prendere qualcosa.,0.000799347588326782,0.9955682158470154,0.003632476320490241
Alla fine non ha preso niente e se n‘è andato.,0.014708043076097965,0.8875564336776733,0.09773549437522888
Ora se non ti dispiace...» prendo la felpa di Caleb e con un gesto della mano dico a mia madre di andarsene.,0.08111108839511871,0.9172351360321045,0.001653820276260376
"Non posso crederci, chissà cosa penserà.",0.019065992906689644,0.44638556241989136,0.5345484614372253
"La appoggio sulla scrivania e torno a sistemare la mia camera, ignorando il profumo che quella dannata felpa emana.",0.7188059687614441,0.23649974167346954,0.04469427838921547
- La mattina seguente mi alzo e mi preparo per andare a scuola.,0.0006736469804309309,0.9525924324989319,0.04673398658633232
"I miei genitori sono partiti presto questa mattina, quindi niente colazione pronta.",0.8031337857246399,0.19607627391815186,0.0007899146294221282
Andrò da Brick.,0.0006387587636709213,0.9937791228294373,0.005582042969763279
"Dopo aver infilato un paio di jeans, un top e una vecchia camicia di mio padre che fa sembrare il mio abbigliamento meno volgare, afferro lo zaino ed esco di casa.",0.09223674982786179,0.8887146711349487,0.019048573449254036
Ho infilato la felpa del moro nello zaino perché ho intenzione di restituirgliela.,0.7200077176094055,0.27838703989982605,0.0016052747378125787
Passo da Brick e dopo aver fatto colazione mi dirigo verso la East Side.,0.0009665224933996797,0.9348031878471375,0.06423027068376541
La mattinata passa abbastanza in fretta ma per mia sfortuna non trovo Caleb in giro.,0.966722846031189,0.032402873039245605,0.0008742816280573606
Dovrò tenere questa benedetta felpa in casa per un altro giorno.,0.0002059957041637972,0.005035432055592537,0.9947585463523865
"«Buongiorno bellezza, ci sarai oggi?» mi chiede Lydia, piazzandosi di fronte a me.",0.00011091962369391695,0.041899412870407104,0.9579896926879883
«Non so di cosa tu stia parlando.,0.0005926038138568401,0.9985785484313965,0.0008288997341878712
» dico guardandola storto.,0.07817269116640091,0.9213067889213562,0.00052046705968678
"«Oggi c‘è la partita più attesa dell‘anno, Allie.",0.00013008808309677988,0.9821419715881348,0.01772797852754593
Non dirmi che non lo sapevi.» dice mettendo le mani sui fianchi.,0.0059926207177340984,0.987522542476654,0.0064848256297409534
"«Mi dispiace deludere le tue aspettative ma, sì.",0.4090438783168793,0.4097893536090851,0.18116667866706848
Non lo sapevo.»,0.004017092753201723,0.9949054718017578,0.0010775064583867788
«Ora lo sai.,0.00041572964983060956,0.9974059462547302,0.002178327878937125
"Prendiamo un sandwich al bar qui dietro e la andiamo a vedere, d‘accordo?» chiede elettrizzata.",0.0004913178272545338,0.9251703023910522,0.07433836907148361
«A che ora inizia?» chiedo.,0.00041953340405598283,0.9986298084259033,0.0009506875067017972
«Alle cinque.» «Abbiamo tempo!,0.00017927460430655628,0.9941841959953308,0.005636450834572315
Perché stare lì prima?»,0.00043726013973355293,0.9984079003334045,0.0011548877228051424
"«Come ti ho appena detto, è la partita più attesa dell‘anno.",0.0005521176499314606,0.9459629058837891,0.05348501726984978
"Gli spalti straborderanno di gente, altro che corse clandestine!» le tappo una bocca perché ha appena urlato.",0.13750018179416656,0.8518322706222534,0.010667584836483002
Le sue ultime parole mi fanno salire un brivido lungo la schiena.,0.0004090412112418562,0.017995404079556465,0.9815955758094788
Due serate da cancellare dalla mente.,0.04195909574627876,0.9562766551971436,0.0017642375314608216
"«E va bene.» alzo gli occhi al cielo e invio un messaggio ai miei genitori, dicendo loro che non ci sarò per pranzo.",0.011624694801867008,0.9682489633560181,0.020126253366470337
«E alla fine gli ho detto:,0.0002634336124174297,0.9978571534156799,0.0018794095376506448
"""E non provare neanche a guardarmi perché sono capace di cavarti gli occhi.""» fa un finto sguardo minaccioso e scoppia a ridere.",0.12075936794281006,0.3597097098827362,0.5195308923721313
Siamo a pranzo e Lydia mi sta raccontando di come ha slogato un polso ad un ragazzo conosciuto in discoteca.,0.00022160616936162114,0.9976255297660828,0.002152977976948023
Le ha palpato il sedere e lei lo ha steso con una ginocchiata in mezzo alle gambe.,0.020212247967720032,0.976738691329956,0.003049049759283662
"«È tardissimo, dobbiamo andare.» lascia una banconota da venti dollari sul tavolo e mi trascina via.",0.9103096127510071,0.08888882398605347,0.0008015033672563732
«Grazie per il pranzo.» ridacchio seguendola a passo svelto.,0.00021455921523738652,0.053693678230047226,0.9460917711257935
"«Mi ringrazierai più tardi, ora muovi quel bel culo che ti ritrovi.»",0.0006562558119185269,0.05410049110651016,0.9452432990074158
Ma perché parlano tutti del mio culo?,0.0029117462690919638,0.9961026906967163,0.000985582242719829
"Torniamo a scuola e Lydia mi trascina verso la palestra, portandomi negli spalti della nostra squadra.",0.00020623589807655662,0.9685396552085876,0.031254153698682785
"Il sole picchia sul pratino verde del campo, gli spalti sono già belli pieni per essere solo le tre del pomeriggio, Lydia aveva ragione.",0.00021689866844099015,0.03735703229904175,0.9624261260032654
"Le cheerleader fanno stretching e provano le loro coreografie, tutti i giocatori credo siano ancora negli spogliatoi.",0.00020327646052464843,0.9848970174789429,0.014899742789566517
Il grande schermo è fermo sullo zero a zero e sopra ogni numero c‘è il nome delle rispettive squadre.,0.0013503388036042452,0.9581142067909241,0.04053538292646408
Sinceramente non so quale sia la nostra e quale sia quella ospite.,0.0010861727641895413,0.9827818274497986,0.016131959855556488
"Guardandomi intorno noto delle persone con delle magliette personalizzate, con su scritto ""East Side"" quindi intuisco che noi dobbiamo tifare per questa squadra.",0.0003258184005971998,0.27342504262924194,0.726249098777771
"L‘altra si chiama ""Black Eagles"".",0.0005259676836431026,0.9957321286201477,0.003741898573935032
"Lo sguardo di Lydia è perso tra le ragazze che provano i loro balletti, sembra che stia fissando una persona in particolare.",0.008431745693087578,0.9667510390281677,0.024817246943712234
Un chiacchiericcio cattura la mia attenzione e mi volto per ammirare l‘entrata dei giocatori in campo.,0.0015797490486875176,0.3929614722728729,0.6054587364196777
"Due occhi verdi brillano sotto il sole, è Trevor.",0.0005247631343081594,0.13933715224266052,0.8601381182670593
Quest‘ultimo è seguito da una folta massa di capelli scuri.,0.011274141259491444,0.9660110473632812,0.022714773193001747
Caleb.,0.0003159358457196504,0.9966063499450684,0.003077732166275382
"Un pezzo di questo capitolo è ispirato ad una scena del libro ""After"" di Anna Todd.",0.004084699787199497,0.7838795781135559,0.21203571557998657
"Rimango a fissarlo per qualche secondo, fino a che Lydia tossisce al mio fianco.",0.049240585416555405,0.89324551820755,0.057513900101184845
"«Allie, cosa ti ho detto?»",0.00021551807003561407,0.9980954527854919,0.0016891004052013159
Alzo gli occhi al cielo e comincio a giocare con il mio telefono.,0.00017874798504635692,0.018764380365610123,0.9810568690299988
"Nel frattempo, dall‘altra parte del campo, entra la squadra avversaria.",0.0004148564185015857,0.9986805319786072,0.0009045936749316752
E subito incontro due occhi che non cancellerò mai dalla mia mente.,0.013443829491734505,0.5498899221420288,0.43666625022888184
"È lui, Cole, protagonista dei miei incubi.",0.004460027441382408,0.9797334671020508,0.015806593000888824
"Sento ancora i suoi occhi addosso, ricordo benissimo come mi guardava quella sera.",8.935368532547727e-05,0.005050744861364365,0.9948599338531494
"Mi guardava come se fossi carne da macello, un gioco per soddisfare le sue voglie.",0.0038821562193334103,0.7341540455818176,0.26196378469467163
"Ricordo il suo tono di voce, così profondo e tetro.",0.026519278064370155,0.6692053079605103,0.30427542328834534
Un mostro.,0.010348175652325153,0.9881349802017212,0.001516898162662983
"Due occhi glaciali che mi hanno pietrificata, fin dal primo momento.",0.0046003139577806,0.2300032675266266,0.7653963565826416
Ma non in senso positivo.,0.49742457270622253,0.49576133489608765,0.006814017426222563
"Non credo che mi riconosca senza parrucca, ma per sicurezza mi copro leggermente affinché non pensi minimamente a Melody.",0.0038330769166350365,0.0434679314494133,0.9526990056037903
Caleb e Cole rivali in campo e in pista.,0.000402694073272869,0.9959767460823059,0.003620548639446497
"Si scambiano occhiate di fuoco, mentre Trevor sussurra qualcosa all‘orecchio del moro.",0.003686359617859125,0.9950836896896362,0.0012300574453547597
È questione di pochi minuti che la partita comincia.,0.0013057745527476072,0.9787195324897766,0.019974730908870697
"Lydia si dimena sugli spalti e non fa altro che urlare, così come il resto della folla.",0.01949191838502884,0.9496616125106812,0.030846497043967247
Forse sono l‘unica ad essere seduta.,0.013568775728344917,0.9843926429748535,0.002038597362115979
"Quest‘atmosfera non fa altro che riportarmi a quella fottuta corsa, la gente che sbraita, chi fischia, chi si spoglia.",0.6644840240478516,0.13245704770088196,0.2030588984489441
Le cheerleader continuano a ballare ma il loro è davvero uno spettacolo pietoso.,0.9944869875907898,0.004651319235563278,0.0008617900894023478
"Ballo meglio io, e vi assicuro che non so ballare!",0.000734576431568712,0.004787558224052191,0.9944778680801392
Queste non sono corse clandestine.,0.009427524171769619,0.9799836277961731,0.010588860139250755
Sei solo ad una semplice partita di football.,0.00044779112795367837,0.8554097414016724,0.14414247870445251
"Alla fine del primo tempo le acque sembrano placarsi, Lydia mi lascia da sola per andare a prendere un hot dog.",0.0022098361514508724,0.6814874410629272,0.3163027763366699
"Tutti parlano di questa benedetta partita, poi ci sono io che non vedo l‘ora di tornare a casa.",7.689059566473588e-05,0.007468205410987139,0.9924548864364624
Per ora la squadra in vantaggio è quella della East Side.,0.00039841546094976366,0.9805797934532166,0.019021864980459213
"Lydia si avvicina nuovamente con due hot dogs, questa ragazza vuole farmi ingrassare.",0.5765311121940613,0.4186719059944153,0.0047970726154744625
"Ma non posso dire di no ad una tale prelibatezza, così con la stessa delicatezza di un elefante divoro il mio panino.",0.004873700439929962,0.010332787409424782,0.984793484210968
Qualcuno si siede nel posto libero accanto al mio.,0.0005228154477663338,0.9903338551521301,0.009143250063061714
"«Sei molto fine.» dice Den, sorridendomi.",0.023216864094138145,0.8589692115783691,0.11781392991542816
"«Oh, ciao Den.» lo saluto leccandomi un dito.",0.0004292998928576708,0.8819417357444763,0.11762907356023788
"«Eri l‘ultima persona che mi aspettavo di vedere qui.» dice, ridacchiando per la mia goffaggine.",0.21666660904884338,0.7749940752983093,0.008339288644492626
Lo guardo bene e devo dire che non è poi così male.,0.0009038423304446042,0.002549070166423917,0.9965471625328064
"Ha la carnagione chiara, due grandi occhi color nocciola e i capelli neri.",0.00504922354593873,0.6592932343482971,0.3356575667858124
"È magro, ha qualche muscolo ma rimane un ragazzo abbastanza secco.",0.677811324596405,0.29209765791893005,0.030091021209955215
«Sono stata obbligata.» sussurro indicando Lydia.,0.0019540719222277403,0.9969161748886108,0.0011296813609078526
«Ti sento.» dice la ragazza alle mie spalle.,0.0005045274156145751,0.97700035572052,0.02249506488442421
"Dopo qualche minuto la partita ricomincia e dopo vari battibecchi, punizioni e falli posso dire che siamo arrivati al punto decisivo della gara.",0.024864869192242622,0.49878594279289246,0.4763491451740265
"Le squadre sono a pari punti ma questa volta, per fortuna, non ci sarà nessuno spareggio.",0.0004562106914818287,0.9567239284515381,0.04281988367438316
Nessuna persona in palio.,0.013159513473510742,0.9838384389877319,0.0030021232087165117
"La palla è in possesso della squadra avversaria, in mano a Cole precisamente.",0.00040283711859956384,0.9881311655044556,0.011465965770184994
La East Side corre indietro rafforzando la difesa ed è un attimo:,0.03049772046506405,0.9666950106620789,0.0028072393033653498
il ragazzo dagli occhi blu tira con tutta la forza che ha in corpo il pallone ovale e fa punto.,0.0008145421161316335,0.5886248350143433,0.410560667514801
Dopo qualche secondo ecco il fischio dell‘arbitro che indica la fine della partita.,0.0005024299607612193,0.9981570839881897,0.0013405290665104985
Hanno vinto i Black Eagles.,0.0002689466346055269,0.9941911101341248,0.005539966747164726
"Mentre negli spalti di fronte a noi la gente si scatena, dalla nostra parte si sentono dei sospiri, un ""buu"" generale e aleggia delusione.",0.9948326349258423,0.005033914931118488,0.00013339932775124907
Caleb butta a terra con forza il suo casco mentre,0.03181134909391403,0.9669732451438904,0.0012154306750744581
Cole lo deride ridendo.,0.1303166002035141,0.7603939771652222,0.10928940027952194
"Sta per scagliarsi contro di lui ma Trevor gli blocca le spalle, evitando una possibile rissa.",0.008110937662422657,0.9857041239738464,0.0061849746853113174
"Lydia e Den si alzano per andarsene, lancio un ultimo sguardo al campo e poi li seguo.",0.0002849626471288502,0.9552394151687622,0.04447568207979202
"""Ti prego non bruciare quel che c‘è, sto fuori non pensare troppo a meche non ha senso chiedersi perché, la somma dei miei sbagli diviso duefa te.""- Mr. Rain, La SommaÈ venerdì e mi sto preparando per andare a scuola.",0.005697030574083328,0.9415147304534912,0.052788205444812775
"Infilo un paio di leggins, una maglietta extralarge grigia e le Vans.",0.013585568405687809,0.9708446264266968,0.015569900162518024
Dopodichè prendo la cartella ed esco di casa.,0.006421108264476061,0.9915310144424438,0.0020479203667491674
